e,n,d
43.40316912588347,43.40318330981995,2090
43.55204003439828,43.552054266985024,2091
43.70117425729913,43.70118853862218,2092
43.85057185399908,43.85058618414451,2093
44.00023288403273,44.00024726308663,2094
44.150157407057506,44.15017183510598,2095
44.30034548285529,44.30035995998447,2096
44.450797171329505,44.45081169762554,2097
44.601512532508345,44.6015271080574,2098
44.75249162654249,44.75250625143075,2099
44.90373451370711,44.903749188020775,2100
45.05524125440016,45.05525597822546,2101
45.20701190914373,45.20702668256693,2102
45.35904653858406,45.359061361691396,2103
45.511345203492105,45.51136007636988,2104
45.66390796476234,45.66392288749685,2105
45.81673488341268,45.816749856090254,2106
45.96982602058808,45.96984104329507,2107
46.123181437556006,46.12319651037877,2108
46.27680119570867,46.2768163187336,2109
46.43068535656468,46.43070052987817,2110
46.584833981766415,46.5848492054549,2111
46.739247133081996,46.73926240723192,2112
46.89392487240464,46.89394019710247,2113
47.048867261752626,47.048882637084844,2114
47.20407436326998,47.2040897893231,2115
47.359546239227406,47.359561716087946,2116
47.51528295201942,47.51529847977393,2117
47.67128456416851,47.67130014290356,2118
47.82755113832192,47.82756676812409,2119
47.98408273725392,47.98409841820983,2120
48.140879423864185,48.140895156060466,2121
48.29794126118004,48.29795704470334,2122
48.45526831235423,48.45528414729121,2123
48.61286064066682,48.61287652710417,2124
48.77071830952521,48.770734247549655,2125
48.92884138246319,48.92885737216145,2126
49.08722992314154,49.087245964600385,2127
49.245883995349374,49.24590008865557,2128
49.404803663001815,49.40481980824215,2129
49.56398899014296,49.564005187404256,2130
49.72344004094326,49.723456290312356,2131
49.88315687970212,49.883173181265875,2132
50.04313957084627,50.04315592469156,2133
50.20338817893075,50.203404585144476,2134
50.36390276863858,50.36391922730767,2135
50.524683404782365,50.52469991599374,2136
50.68573015230138,50.68574671614203,2137
50.84704307626485,50.847059692821745,2138
51.00862224187092,51.00863891123107,2139
51.1704677144457,51.17048443669613,2140
51.33257955944523,51.33259633467299,2141
51.49495784245449,51.49497467074666,2142
51.6576026291874,51.657619510631065,2143
51.82051398548875,51.820530920171024,2144
51.983691977331326,51.98370896533934,2145
52.14713667081907,52.14715371223999,2146
52.310848132184596,52.310865227105594,2147
52.474826427791996,52.474843576300266,2148
52.63907162413432,52.639088826317085,2149
52.80358378783612,52.80360104378064,2150
52.968362985651886,52.968380295445414,2151
53.13340928446632,53.133426648196135,2152
53.29872275129594,53.298740169049374,2153
53.46430345328754,53.4643209251519,2154
53.630151457719066,53.63016898378173,2155
53.79626683199969,53.796284412348015,2156
53.962649643670716,53.962667278392104,2157
54.129299960404026,54.12931764958589,2158
54.296217850003956,54.29623559373375,2159
54.46340338040573,54.46342117877091,2160
54.630856619677374,54.63087447276543,2161
54.798577636018756,54.79859554391719,2162
54.96656649776221,54.96658446055855,2163
55.134823273372234,55.134841291154046,2164
55.30334803144614,55.30336610430099,2165
55.47214084071339,55.47215896872888,2166
55.64120177003817,55.64121995330191,2167
55.81053088841458,55.81054912701423,2168
55.980128264972436,55.98014655899565,2169
56.14999396897432,56.150012318508786,2170
56.320128069816285,56.320146474949716,2171
56.49053063702653,56.49054909784666,2172
56.66120174026993,56.66122025686452,2173
56.83214144934318,56.8321600218,2174
57.00334983417676,57.00336846258361,2175
57.174826964837465,57.174845649282176,2176
57.34657291152491,57.34659165209533,2177
57.5185877445728,57.518606541356796,2178
57.69087153445117,57.69089038753664,2179
